x,y,z
1.339091110229492188e+01,-2.440936565399169922e+00,1.075360965728759766e+01
1.056061744689941406e+00,-3.099857330322265625e+00,2.288146972656250000e+00
5.615749835968017578e+00,5.926341533660888672e+00,-8.020336151123046875e+00
-4.978069782257080078e+00,-1.543628883361816406e+01,-1.546934127807617188e+00
8.235377311706542969e+00,-2.315541505813598633e+00,1.300457096099853516e+01
6.020704269409179688e+00,-1.599691390991210938e+01,-4.026627540588378906e+00
-2.120125579833984375e+01,1.278756737709045410e+00,-1.304545497894287109e+01
1.264351177215576172e+01,-1.423664093017578125e+00,-1.081258869171142578e+01
6.939874649047851562e+00,7.318881034851074219e+00,-6.514189720153808594e+00
3.893935680389404297e-01,-8.566594123840332031e+00,2.179901123046875000e+01
1.255461120605468750e+01,-2.724334239959716797e+00,1.265522599220275879e+00
-4.145966529846191406e+00,-1.703381299972534180e+00,-7.211379528045654297e+00
6.744757652282714844e+00,1.301405811309814453e+01,1.294407081604003906e+01
8.494440466165542603e-02,1.727006340026855469e+01,7.652692794799804688e+00
-1.192396736145019531e+01,5.868939876556396484e+00,1.008398246765136719e+01
-3.636997699737548828e+00,1.066692543029785156e+01,-1.380120182037353516e+01
1.472229003906250000e+01,1.376985168457031250e+01,5.681255340576171875e+00
-1.955836486816406250e+01,4.627727508544921875e+00,-1.267634868621826172e+01
5.924079418182373047e+00,-4.257964193820953369e-01,-1.515944099426269531e+01
-2.479207277297973633e+00,1.548857879638671875e+01,-1.650055766105651855e+00
3.784997224807739258e+00,1.348936939239501953e+01,-1.582543969154357910e+00
1.386261558532714844e+01,-4.707888126373291016e+00,1.028287315368652344e+01
-1.418202781677246094e+01,-3.533218383789062500e+00,-1.076191520690917969e+01
1.883322525024414062e+01,3.252980709075927734e+00,6.255635023117065430e-01
7.961221337318420410e-01,-8.369238853454589844e+00,-1.034945106506347656e+01
-8.461538314819335938e+00,-8.470072746276855469e+00,-2.677003145217895508e+00
-3.063234090805053711e-01,-3.738804817199707031e+00,2.560694122314453125e+01
2.034223175048828125e+01,5.366910934448242188e+00,6.806203722953796387e-01
-1.920511364936828613e+00,2.078332328796386719e+01,1.219514131546020508e+00
1.763534355163574219e+01,7.204504609107971191e-01,-6.349812746047973633e-01
-3.138755559921264648e+00,4.088193416595458984e+00,7.705183982849121094e+00
-1.366295242309570312e+01,-1.671805024147033691e+00,2.015540361404418945e+00
6.568548202514648438e+00,-3.420860767364501953e+00,-1.086034107208251953e+01
-1.283902645111083984e+01,2.236597537994384766e+00,-1.232003974914550781e+01
8.186235427856445312e+00,-1.558581638336181641e+01,-5.599998474121093750e+00
-6.681725382804870605e-01,7.455378055572509766e+00,-5.288061618804931641e+00
3.997971773147583008e+00,4.105479717254638672e+00,5.851165771484375000e+00
-1.176762580871582031e+01,-1.937204933166503906e+01,4.156859815120697021e-01
4.651436328887939453e+00,-7.130303859710693359e+00,-1.468925857543945312e+01
8.264451980590820312e+00,-7.604484558105468750e+00,-6.816999435424804688e+00
1.066413021087646484e+01,1.241499900817871094e+01,5.278301715850830078e+00
4.032409667968750000e+00,4.112998485565185547e+00,5.831800460815429688e+00
1.565706157684326172e+01,1.752701187133789062e+01,2.659114360809326172e+00
-4.708060264587402344e+00,-1.413228797912597656e+01,-4.528160095214843750e+00
1.453320598602294922e+01,-3.438313722610473633e+00,1.689891815185546875e+00
1.982644462585449219e+01,1.196004390716552734e+01,1.565227508544921875e-01
1.845562171936035156e+01,1.584976005554199219e+01,-1.183265149593353271e-01
-7.495427131652832031e+00,-2.070208168029785156e+01,-3.663014471530914307e-01
-3.519949197769165039e+00,-1.152728080749511719e+01,6.867034912109375000e+00
-5.087755680084228516e+00,-2.901519298553466797e+00,-2.987822771072387695e+00
-2.041213989257812500e+00,8.034564018249511719e+00,6.728416919708251953e+00
-3.607909679412841797e+00,-2.051850318908691406e+00,-4.219692707061767578e+00
9.527736663818359375e+00,-2.567057371139526367e+00,-1.566013526916503906e+01
-6.970405578613281250e+00,6.602993011474609375e-01,-6.542985439300537109e+00
-1.560262084007263184e+00,1.295444297790527344e+01,-1.416304969787597656e+01
1.980563163757324219e+01,4.963052749633789062e+00,2.259491831064224243e-01
3.307917356491088867e+00,-1.591972470283508301e+00,4.488632678985595703e+00
4.435428142547607422e+00,1.396554112434387207e+00,-6.530446410179138184e-01
5.979105949401855469e+00,-1.339532852172851562e+01,8.674891471862792969e+00
-3.141396045684814453e-01,-1.326634287834167480e+00,-7.274220466613769531e+00
2.938817024230957031e+00,-1.492301654815673828e+01,-5.021773338317871094e+00
-1.447221517562866211e+00,4.937553882598876953e+00,1.291241645812988281e+01
5.330418109893798828e+00,-6.131520271301269531e+00,-4.166100025177001953e+00
1.971296882629394531e+01,1.602050971984863281e+01,1.048538208007812500e+00
-1.763854861259460449e+00,7.481856822967529297e+00,7.615608215332031250e+00
-8.120130538940429688e+00,-8.627440452575683594e+00,-2.060688018798828125e+00
-1.515914154052734375e+01,-5.257807254791259766e+00,5.511725425720214844e+00
1.788998365402221680e+00,1.827232742309570312e+01,-6.471940279006958008e-01
3.003963947296142578e+00,-5.493270397186279297e+00,-4.642995834350585938e+00
1.503684139251708984e+01,3.271131277084350586e+00,7.095268368721008301e-01
-3.336809635162353516e+00,1.811814308166503906e+01,5.779759407043457031e+00
1.596629428863525391e+01,6.869854331016540527e-01,9.710612297058105469e-01
-4.389948368072509766e+00,1.581578826904296875e+01,8.842074394226074219e+00
7.308101654052734375e+00,-1.683042144775390625e+01,-5.958167076110839844e+00
1.106098365783691406e+01,-8.985767364501953125e+00,-4.324468135833740234e+00
3.717056035995483398e+00,-1.499135208129882812e+01,-1.786451816558837891e+00
7.166877746582031250e+00,1.275964856147766113e+00,7.393029212951660156e+00
8.699112892150878906e+00,-3.342409610748291016e+00,1.322616481781005859e+01
3.134117126464843750e+00,8.198928236961364746e-01,-5.477067470550537109e+00
2.025926113128662109e+00,6.032786369323730469e+00,-1.472516250610351562e+01
-1.504459857940673828e+01,-7.562020778656005859e+00,-5.513563007116317749e-02
6.502006053924560547e+00,1.314582061767578125e+01,1.020630645751953125e+01
-3.282807350158691406e+00,-1.457494640350341797e+01,1.035118961334228516e+01
-3.874841928482055664e+00,1.729984855651855469e+01,-1.531462669372558594e-01
-1.532899379730224609e+01,-8.058319091796875000e+00,4.268129825592041016e+00
-3.844565153121948242e+00,3.198526620864868164e+00,1.462447929382324219e+01
1.377870678901672363e+00,1.238687992095947266e+01,-1.222310352325439453e+01
-1.634823036193847656e+01,-4.990250587463378906e+00,4.451456964015960693e-01
1.547993659973144531e+01,2.182523250579833984e+00,-1.480811715126037598e+00
-1.317918539047241211e+00,-1.153944587707519531e+01,2.517030000686645508e+00
1.437200641632080078e+01,1.373651981353759766e+01,3.804138422012329102e+00
-1.724213981628417969e+01,-1.072973918914794922e+01,-1.043398857116699219e+00
-1.370119094848632812e+00,-4.289783477783203125e+00,2.486536598205566406e+01
1.009640693664550781e+01,1.493835163116455078e+01,-1.187665536999702454e-01
-6.238280296325683594e+00,-1.727995681762695312e+01,-3.553077459335327148e+00
-1.826947212219238281e+01,2.752343416213989258e+00,4.605231285095214844e+00
8.786749839782714844e+00,5.374874547123908997e-02,1.248451805114746094e+01
1.172628402709960938e+01,-1.430502891540527344e+01,-4.268676757812500000e+00
1.188348102569580078e+01,-4.187368229031562805e-02,-1.368515872955322266e+01
-1.709023475646972656e+01,2.323831170797348022e-01,2.554107666015625000e+00
1.215963172912597656e+01,6.069818019866943359e+00,1.154701614379882812e+01
9.003009796142578125e+00,1.689920234680175781e+01,4.624997138977050781e+00
6.582891941070556641e+00,8.706031799316406250e+00,6.609565734863281250e+00
-7.022987365722656250e+00,7.935144752264022827e-02,-3.273982286453247070e+00
5.679534912109375000e+00,-1.136094284057617188e+01,1.787014579772949219e+01
9.435664176940917969e+00,-1.194545173645019531e+01,-1.026329135894775391e+01
2.260879039764404297e+00,3.487251996994018555e-01,-1.621156311035156250e+01
-1.538616371154785156e+01,-4.266650676727294922e+00,-1.491793155670166016e+01
4.398450374603271484e+00,1.125770759582519531e+01,3.477793693542480469e+00
1.276108551025390625e+01,-2.234622001647949219e+00,-9.339293479919433594e+00
-1.704478263854980469e+01,1.704878926277160645e+00,6.879983901977539062e+00
-7.500593185424804688e+00,-8.829073905944824219e+00,9.677153587341308594e+00
-3.247604131698608398e+00,4.330411911010742188e+00,-1.862987518310546875e+01
1.406326866149902344e+01,-1.195013236999511719e+01,-7.262567520141601562e+00
1.949978351593017578e+00,1.056489562988281250e+01,6.478323936462402344e+00
-1.331944084167480469e+01,-1.109494590759277344e+01,-3.967169284820556641e+00
1.135169887542724609e+01,-6.363726615905761719e+00,-1.174929809570312500e+01
-2.373127698898315430e+00,1.191565799713134766e+01,6.998172283172607422e+00
6.016499996185302734e+00,-1.443149662017822266e+01,-7.974315166473388672e+00
-3.304202079772949219e+00,1.623151779174804688e+01,3.194292783737182617e+00
-3.314309358596801758e+00,1.343226242065429688e+01,-8.155527114868164062e-01
-1.357471752166748047e+01,2.399751663208007812e+00,1.371155071258544922e+01
1.171498870849609375e+01,-1.712468028068542480e+00,1.535112285614013672e+01
5.904397964477539062e+00,4.392833232879638672e+00,-9.940214157104492188e+00
1.140622806549072266e+01,-7.490763664245605469e-01,5.472823143005371094e+00
6.407173156738281250e+00,-1.245028114318847656e+01,7.843790054321289062e+00
7.374891281127929688e+00,1.784457564353942871e+00,-1.064923286437988281e+01
-3.321097135543823242e+00,-1.243305397033691406e+01,-2.154253005981445312e+00
4.111002922058105469e+00,-6.319548606872558594e+00,1.578638267517089844e+01
-1.187719821929931641e+01,2.266231775283813477e+00,6.917317867279052734e+00
-5.738424777984619141e+00,6.433969974517822266e+00,-1.556906700134277344e+01
1.675269889831542969e+01,-2.452599287033081055e+00,9.674458503723144531e+00
8.803917884826660156e+00,8.934171676635742188e+00,-5.465639114379882812e+00
2.048617601394653320e+00,1.599878120422363281e+01,6.311163425445556641e+00
-7.302831649780273438e+00,-3.762942314147949219e+00,-6.421484947204589844e+00
6.437970638275146484e+00,1.358784198760986328e+01,1.525099277496337891e+01
-3.921113014221191406e-01,5.865234375000000000e+00,9.101567268371582031e+00
-7.069802284240722656e+00,4.174875736236572266e+00,-1.319519805908203125e+01
4.253487110137939453e+00,1.430178992450237274e-02,-1.501053047180175781e+01
6.221009254455566406e+00,-2.282967090606689453e+00,-2.372225046157836914e+00
-5.069511890411376953e+00,-5.913274288177490234e+00,6.559842586517333984e+00
1.218358707427978516e+01,3.351139783859252930e+00,5.129287719726562500e+00
8.700937271118164062e+00,9.963161468505859375e+00,6.484639167785644531e+00
-3.538663864135742188e+00,4.981109142303466797e+00,9.634211540222167969e+00
1.796719551086425781e+01,1.331782054901123047e+01,-1.439211487770080566e+00
-5.306689262390136719e+00,1.653861618041992188e+01,4.328109264373779297e+00
6.788707256317138672e+00,1.160784006118774414e+00,-1.308563041687011719e+01
1.332453608512878418e+00,-6.609542846679687500e+00,-5.237806797027587891e+00
1.000416636466979980e+00,-1.122349643707275391e+01,1.406378078460693359e+01
3.142696857452392578e+00,-6.980423927307128906e+00,2.316214370727539062e+01
4.342073917388916016e+00,-9.359042167663574219e+00,-1.256573677062988281e+01
-1.914225697517395020e+00,-1.446948814392089844e+01,3.307710409164428711e+00
9.043029785156250000e+00,-1.312806129455566406e+01,2.178141027688980103e-01
1.049442100524902344e+01,-1.549703240394592285e+00,-1.670474052429199219e+01
-1.157243967056274414e+00,-1.964205980300903320e+00,1.919770050048828125e+01
3.251410722732543945e+00,1.453526210784912109e+01,-2.210492134094238281e+00
-2.129321861267089844e+01,3.610395669937133789e+00,-1.427632141113281250e+01
2.983937501907348633e+00,4.558361172676086426e-01,1.530236124992370605e+00
2.115752792358398438e+01,1.028808403015136719e+01,2.197554826736450195e+00
1.699514007568359375e+01,9.099712967872619629e-01,5.071113586425781250e+00
-1.069131135940551758e+00,-5.243234157562255859e+00,2.145035362243652344e+01
8.377709388732910156e+00,1.275854969024658203e+01,6.392295360565185547e+00
3.247092485427856445e+00,-5.118774414062500000e+00,-1.588386440277099609e+01
1.309895610809326172e+01,-4.370233058929443359e+00,1.196567916870117188e+01
-5.721281051635742188e+00,7.627532005310058594e+00,-1.654214859008789062e+01
1.318554210662841797e+01,8.515758514404296875e+00,7.146952629089355469e+00
-1.882333183288574219e+01,3.273302555084228516e+00,-1.474977397918701172e+01
3.282107353210449219e+00,-9.354528427124023438e+00,1.873478126525878906e+01
-2.601628065109252930e+00,1.841744232177734375e+01,2.371596097946166992e+00
4.938591003417968750e+00,1.008206844329833984e+01,-3.163548946380615234e+00
-1.043668365478515625e+01,-1.193914413452148438e+01,6.858959674835205078e+00
1.077000999450683594e+01,3.591233015060424805e+00,1.308421325683593750e+01
3.697049140930175781e+00,-2.807341337203979492e+00,5.558125972747802734e-01
-9.352971076965332031e+00,-2.407423591613769531e+01,-2.293805360794067383e+00
-2.606447041034698486e-01,-1.445810049772262573e-01,-7.630011081695556641e+00
9.538870811462402344e+00,-3.936204910278320312e+00,-1.123384189605712891e+01
-1.112903404235839844e+01,-1.220847988128662109e+01,-7.469842433929443359e+00
-1.460586667060852051e+00,2.002412605285644531e+01,1.869581639766693115e-01
-1.440855979919433594e+00,1.829923510551452637e+00,-1.647016143798828125e+01
-5.805015563964843750e+00,1.443707847595214844e+01,-2.276369333267211914e+00
-3.644490718841552734e+00,8.550791740417480469e+00,5.976453304290771484e+00
5.473413944244384766e+00,8.653739094734191895e-01,-8.223612785339355469e+00
1.846526741981506348e+00,9.500133514404296875e+00,-9.696661949157714844e+00
7.505117893218994141e+00,-1.082169771194458008e+00,1.099820327758789062e+01
-8.684948921203613281e+00,6.161842823028564453e+00,5.289823532104492188e+00
9.675455093383789062e+00,2.092082262039184570e+00,8.992944717407226562e+00
-4.568048954010009766e+00,8.244309425354003906e+00,-1.653633499145507812e+01
5.154406428337097168e-01,-8.021984100341796875e+00,-1.209007930755615234e+01
1.969414901733398438e+01,1.225239086151123047e+01,5.889014601707458496e-01
1.024039554595947266e+01,1.079087829589843750e+01,7.529318809509277344e+00
2.343484401702880859e+00,1.773284339904785156e+01,3.822346329689025879e-01
1.692525482177734375e+01,8.327164053916931152e-01,6.810743331909179688e+00
9.622863531112670898e-01,7.993543624877929688e+00,-6.758253097534179688e+00
-2.094665718078613281e+01,1.068715095520019531e+00,-9.087821960449218750e+00
1.273353385925292969e+01,-9.732166290283203125e+00,-8.695257902145385742e-01
1.033523845672607422e+01,-1.227641582489013672e+01,1.312706619501113892e-02
-5.315144658088684082e-01,9.076080322265625000e+00,1.356647491455078125e+01
5.605608463287353516e+00,-6.188419818878173828e+00,-1.089471721649169922e+01
-1.124034214019775391e+01,2.032868623733520508e+00,1.417520046234130859e+01
1.220563983917236328e+01,1.581259059906005859e+01,4.740396142005920410e-01
-8.652503013610839844e+00,8.812287330627441406e+00,2.614706516265869141e+00
-3.823141336441040039e+00,-2.458784580230712891e+00,-3.947479486465454102e+00
-6.632587909698486328e+00,1.051159667968750000e+01,2.595127105712890625e+00
-9.222809672355651855e-01,4.371878623962402344e+00,1.142449569702148438e+01
1.859951591491699219e+01,8.258054733276367188e+00,3.842601776123046875e+00
-9.703674912452697754e-01,-6.195000171661376953e+00,-1.177229976654052734e+01
2.108995914459228516e+00,9.753913879394531250e+00,-7.524682044982910156e+00
-7.780938148498535156e+00,6.109798908233642578e+00,-1.722416877746582031e+01
1.128618240356445312e+01,1.181035995483398438e+01,-4.838541507720947266e+00
